state,code,name,errors
1,425050,reintegro de otros costos y gastos,[]
1,425099,ajustes por inflacion,[]
1,4255,indemnizaciones,[]
1,425505,por siniestro,[]
1,425510,por suministros,[]
1,425515,lucro cesante compañias de seguros,[]
1,425520,daño emergente compañias de seguros,[]
1,425525,por perdida de mercancia,[]
1,425530,por incumplimiento de contratos,[]
1,425535,de terceros,[]
1,425540,por incapacidades i.s.s.,[]
1,425595,otras,[]
1,425599,ajustes por inflacion,[]
1,4260,participaciones en concesiones,[]
1,426099,ajustes por inflacion,[]
1,4265,ingresos de ejercicios anteriores,[]
1,426599,ajustes por inflacion,[]
1,4275,"devoluciones, rebajas y descuentos en otras ventas (db)",[]
1,427599,ajustes por inflacion,[]
1,4295,diversos,[]
1,429503,cert,[]
1,429505,aprovechamientos,[]
1,429507,auxilios,[]
1,429509,donaciones,[]
1,429511,ingresos por investigacion y desarrollo,[]
1,429513,por trabajos ejecutados,[]
1,429515,regalias,[]
1,429517,derivados de las exportaciones,[]
1,429519,otros ingresos de explotacion,[]
1,429521,de la actividad ganadera,[]
1,429525,derechos y licitaciones,[]
1,429530,ingresos por elementos perdidos,[]
1,429533,multas y recargos,[]
1,429535,preavisos descontados,[]
1,429537,reclamos,[]
1,429540,recobro de daños,[]
1,429543,premios,[]
1,429545,bonificaciones,[]
1,429547,productos descontados,[]
1,429549,reconocimientos i.s.s.,[]
1,429551,excedentes,[]
1,429553,sobrantes de caja menor,[]
1,429555,sobrantes en liquidacion fletes,[]
1,429557,subsidios estatales,[]
1,429559,capacitacion distribuidores,[]
1,429561,de escrituracion,[]
1,429563,registro promesas de venta,[]
1,429567,"utiles, papeleria y fotocopias",[]
1,429571,resultados matriculas y traspasos,[]
1,429573,decoraciones,[]
1,429575,manejo de carga,[]
1,429579,historia clinica,[]
1,429581,ajuste al peso,[]
1,429583,llamadas telefonicas,[]
1,429599,ajustes por inflacion,[]
1,47,ajustes por inflacion,[]
1,4705,correccion monetaria,[]
1,470505,inversiones (cr),[]
1,470510,inventarios (cr),[]
1,470515,"propiedades, planta y equipo (cr)",[]
1,470520,intangibles (cr),[]
1,470525,activos diferidos,[]
1,470530,otros activos (cr),[]
1,470535,pasivos sujetos de ajuste,[]
1,470540,patrimonio,[]
1,470545,depreciacion acumulada (db),[]
1,470550,depreciacion diferida (cr),[]
1,470555,agotamiento acumulado (db),[]
1,470560,amortizacion acumulada (db),[]
1,470565,ingresos operacionales (db),[]
1,470570,ingresos no operacionales (db),[]
1,470575,gastos operacionales de administracion (cr),[]
1,470580,gastos operacionales de ventas (cr),[]
1,470585,gastos no operacionales (cr),[]
1,470590,compras (cr),[]
1,470592,costo de ventas (cr),[]
1,470594,costos de produccion o de operacion (db),[]
1,5,gastos,[]
1,51,operacionales de administracion,[]
1,5105,gastos de personal,[]
1,510503,salario integral,[]
1,510506,sueldos,[]
1,510512,jornales,[]
1,510515,horas extras y recargos,[]
1,510518,comisiones,[]
1,510521,viaticos,[]
1,510524,incapacidades,[]
1,510527,auxilio de transporte,[]
1,510530,cesantias,[]
1,510533,intereses sobre cesantias,[]
1,510536,prima de servicios,[]
1,510539,vacaciones,[]
1,510542,primas extralegales,[]
1,510545,auxilios,[]
1,510548,bonificaciones,[]
1,510551,dotacion y suministro a trabajadores,[]
1,510554,seguros,[]
1,510557,cuotas partes pensiones de jubilacion,[]
1,510558,amortizacion calculo actuarial pensiones de jubilacion,[]
1,510559,pensiones de jubilacion,[]
1,510560,indemnizaciones laborales,[]
1,510563,capacitacion al personal,[]
1,510566,gastos deportivos y de recreacion,[]
1,510568,"aportes a administradoras de riesgosprofesionales, ARL",[]
1,510569,aportes al i.s.s,[]
1,510570,aportes a fondos de pensiones y/o cesantias,[]
1,510572,aportes cajas de compensacion familiar,[]
1,510575,aportes i.c.b.f.,[]
1,510578,sena,[]
1,510581,aportes sindicales,[]
1,510584,gastos medicos y drogas,[]
1,510595,otros,[]
1,510599,ajustes por inflacion,[]
1,5110,honorarios,[]
1,511005,junta directiva,[]
1,511010,revisoria fiscal,[]
1,511015,auditoria externa,[]
1,511020,avaluos,[]
1,511025,asesoria juridica,[]
1,511030,asesoria financiera,[]
1,511035,asesoria tecnica,[]
1,511095,otros,[]
1,511099,ajustes por inflacion,[]
1,5115,impuestos,[]
1,511505,industria y comercio,[]
1,511510,de timbres,[]
1,511515,a la propiedad raiz,[]
1,511520,derechos sobre instrumentos publicos,[]
1,511525,de valorizacion,[]
1,511530,de turismo,[]
1,511535,tasa por utilizacion de puertos,[]
1,511540,de vehiculos,[]
1,511545,de espectaculos publicos,[]
1,511550,cuotas de fomento,[]
1,511570,iva descontable,[]
1,511595,otros,[]
1,511599,ajustes por inflacion,[]
1,5120,arrendamientos,[]
1,512005,terrenos,[]
1,512010,construcciones y edificaciones,[]
1,512015,maquinaria y equipo,[]
1,512020,equipo de oficina,[]
1,512025,equipo de computacion y comunicacion,[]
1,512030,equipo medico - cientifico,[]
1,512035,equipo de hoteles y restaurantes,[]
1,512040,flota y equipo de transporte,[]
1,512045,flota y equipo fluvial y/o maritimo,[]
1,512050,flota y equipo aereo,[]
1,512055,flota y equipo ferreo,[]
1,512060,acueductos plantas y redes,[]
1,512065,aerodromos,[]
1,512070,semovientes,[]
1,512095,otros,[]
1,512099,ajustes por inflacion,[]
1,5125,contribuciones y afiliaciones,[]
1,512505,contribuciones,[]
1,512510,afiliaciones y sostenimiento,[]
1,512599,ajustes por inflacion,[]
1,5130,seguros,[]
1,513005,manejo,[]
1,513010,cumplimiento,[]
1,513015,corriente debil,[]
1,513020,vida colectiva,[]
1,513025,incendio,[]
1,513030,terremoto,[]
1,513035,sustraccion y hurto,[]
1,513040,flota y equipo de transporte,[]
1,513045,flota y equipo fluvial y/o maritimo,[]
1,513050,flota y equipo aereo,[]
1,513055,flota y equipo ferreo,[]
1,513060,responsabilidad civil y extracontractual,[]
1,513065,vuelo,[]
1,513070,rotura de maquinaria,[]
1,513075,obligatorio accidente de transito,[]
1,513080,lucro cesante,[]
1,513095,otros,[]
1,513099,ajustes por inflacion,[]
1,5135,servicios,[]
1,513505,aseo y vigilancia,[]
1,513510,temporales,[]
1,513515,asistencia tecnica,[]
1,513520,procesamiento electronico de datos,[]
1,513525,acueducto y alcantarillado,[]
1,513530,energia electrica,[]
1,513535,telefono,[]
1,513540,"correo, portes y telegramas",[]
1,513545,fax y telex,[]
1,513550,"transporte, fletes y acarreos",[]
1,513555,gas,[]
1,513595,otros,[]
1,513599,ajustes por inflacion,[]
1,5140,gastos legales,[]
1,514005,notariales,[]
1,514010,registro mercantil,[]
1,514015,tramites y licencias,[]
1,514020,aduaneros,[]
1,514025,consulares,[]
1,514095,otros,[]
1,514099,ajustes por inflacion,[]
1,5145,mantenimiento y reparaciones,[]
1,514505,terrenos,[]
1,514510,construcciones y edificaciones,[]
1,514515,maquinaria y equipo,[]
1,514520,equipo de oficina,[]
1,514525,equipo de computacion y comunicacion,[]
1,514530,equipo medico-cientifico,[]
1,514535,equipo de hoteles y restaurantes,[]
1,514540,flota y equipo de transporte,[]
1,514545,flota y equipo fluvial y/o maritimo,[]
1,514550,flota y equipo aereo,[]
1,514555,flota y equipo ferreo,[]
1,514560,acueductos plantas y redes,[]
1,514565,armamento de vigilancia,[]
1,514570,vias de comunicacion,[]
1,514599,ajustes por inflacion,[]
1,5150,adecuacion e instalacion,[]
1,515005,instalaciones electricas,[]
1,515010,arreglos ornamentales,[]
1,515015,reparaciones locativas,[]
1,515095,otros,[]
1,515099,ajustes por inflacion,[]
1,5155,gastos de viaje,[]
1,515505,alojamiento y manutencion,[]
1,515510,pasajes fluviales y/o maritimos,[]
1,515515,pasajes aereos,[]
1,515520,pasajes terrestres,[]
1,515525,pasajes ferreos,[]
1,515595,otros,[]
1,515599,ajustes por inflacion,[]
1,5160,depreciaciones,[]
1,516005,construcciones y edificaciones,[]
1,516010,maquinaria y equipo,[]
1,516015,equipo de oficina,[]
1,516020,equipo de computacion y comunicacion,[]
1,516025,equipo medico - cientifico,[]
1,516030,equipo de hoteles y restaurantes,[]
1,516035,flota y equipo de transporte,[]
1,516040,flota y equipo fluvial y/o maritimo,[]
1,516045,flota y equipo aereo,[]
1,516050,flota y equipo ferreo,[]
1,516055,"acueductos, plantas y redes",[]
1,516060,armamento de vigilancia,[]
1,516099,ajustes por inflacion,[]
1,5165,amortizaciones,[]
1,516505,vias de comunicacion,[]
1,516510,intangibles,[]
1,516515,cargos diferidos,[]
1,516595,otras,[]
1,516599,ajustes por inflacion,[]
1,5195,diversos,[]
1,519505,comisiones,[]
1,519510,"libros, suscripciones, periodicos y revistas",[]
1,519515,musica ambiental,[]
1,519520,gastos de representacion y relaciones publicas,[]
1,519525,elementos de aseo y cafeteria,[]
1,519530,"utiles, papeleria y fotocopias",[]
1,519535,combustibles y lubricantes,[]
1,519540,envases y empaques,[]
1,519545,taxis y buses,[]
1,519550,estampillas,[]
1,519555,microfilmacion,[]
1,519560,casino y restaurante,[]
1,519565,parqueaderos,[]
1,519570,indemnizacion por daños a terceros,[]
1,519575,polvora y similares,[]
1,519595,otros,[]
1,519599,ajustes por inflacion,[]
1,5199,provisiones,[]
1,519905,inversiones,[]
1,519910,deudores,[]
1,519915,"propiedades, planta y equipo",[]
1,519995,otros activos,[]
1,519999,ajustes por inflacion,[]
1,52,operacionales de ventas,[]
1,5205,gastos de personal,[]
1,520503,salario integral,[]
1,520506,sueldos,[]
1,520512,jornales,[]
1,520515,horas extras y recargos,[]
1,520518,comisiones,[]
1,520521,viaticos,[]
1,520524,incapacidades,[]
1,520527,auxilio de transporte,[]
1,520530,cesantias,[]
1,520533,intereses sobre cesantias,[]
1,520536,prima de servicios,[]
1,520539,vacaciones,[]
1,520542,primas extralegales,[]
1,520545,auxilios,[]
1,520548,bonificaciones,[]
1,520551,dotacion y suministro a trabajadores,[]
1,520554,seguros,[]
1,520557,cuotas partes pensiones de jubilacion,[]
1,520558,amortizacion calculo actuarial pensiones de jubilacion,[]
1,520559,pensiones de jubilacion,[]
1,520560,indemnizaciones laborales,[]
1,520563,capacitacion al personal,[]
1,520566,gastos deportivos y de recreacion,[]
1,520569,aportes al i.s.s,[]
1,520572,aportes cajas de compensacion familiar,[]
1,520575,aportes i.c.b.f.,[]
1,520578,sena,[]
1,520581,aportes sindicales,[]
1,520584,gastos medicos y drogas,[]
1,520595,otros,[]
1,520599,ajustes por inflacion,[]
1,5210,honorarios,[]
1,521005,junta directiva,[]
1,521010,revisoria fiscal,[]
1,521015,auditoria externa,[]
1,521020,avaluos,[]
1,521025,asesoria juridica,[]
1,521030,asesoria financiera,[]
1,521035,asesoria tecnica,[]
1,521095,otros,[]
1,521099,ajustes por inflacion,[]
1,5215,impuestos,[]
1,521505,industria y comercio,[]
1,521510,de timbres,[]
1,521515,a la propiedad raiz,[]
1,521520,derechos sobre instrumentos publicos,[]
1,521525,de valorizacion,[]
1,521530,de turismo,[]
1,521535,tasa por utilizacion de puertos,[]
1,521540,de vehiculos,[]
1,521545,de espectaculos publicos,[]
1,521550,cuotas de fomento,[]
1,521555,licores,[]
1,521560,cervezas,[]
1,521565,cigarrillos,[]
1,521570,iva descontable,[]
1,521595,otros,[]
1,521599,ajustes por inflacion,[]
1,5220,arrendamientos,[]
1,522005,terrenos,[]
1,522010,construcciones y edificaciones,[]
1,522015,maquinaria y equipo,[]
1,522020,equipo de oficina,[]
1,522025,equipo de computacion y comunicacion,[]
1,522030,equipo medico - cientifico,[]
1,522035,equipo de hoteles y restaurantes,[]
1,522040,flota y equipo de transporte,[]
1,522045,flota y equipo fluvial y/o maritimo,[]
1,522050,flota y equipo aereo,[]
1,522055,flota y equipo ferreo,[]
1,522060,acueductos plantas y redes,[]
1,522065,aerodromos,[]
1,522070,semovientes,[]
1,522095,otros,[]
1,522099,ajustes por inflacion,[]
1,5225,contribuciones y afiliaciones,[]
1,522505,contribuciones,[]
1,522510,afiliaciones y sostenimiento,[]
1,522599,ajustes por inflacion,[]
1,5230,seguros,[]
1,523005,manejo,[]
1,523010,cumplimiento,[]
1,523015,corriente debil,[]
1,523020,vida colectiva,[]
1,523025,incendio,[]
1,523030,terremoto,[]
1,523035,sustraccion y hurto,[]
1,523040,flota y equipo de transporte,[]
1,523045,flota y equipo fluvial y/o maritimo,[]
1,523050,flota y equipo aereo,[]
1,523055,flota y equipo ferreo,[]
1,523060,responsabilidad civil y extracontractual,[]
1,523065,vuelo,[]
1,523070,rotura de maquinaria,[]
1,523075,obligatorio accidente de transito,[]
1,523080,lucro cesante,[]
1,523095,otros,[]
1,523099,ajustes por inflacion,[]
1,5235,servicios,[]
1,523505,aseo y vigilancia,[]
1,523510,temporales,[]
1,523515,asistencia tecnica,[]
1,523520,procesamiento electronico de datos,[]
1,523525,acueducto y alcantarillado,[]
1,523530,energia electrica,[]
1,523535,telefono,[]
1,523540,"correo, portes y telegramas",[]
1,523545,fax y telex,[]
1,523550,"transporte, fletes y acarreos",[]
1,523555,gas,[]
1,523560,propaganda y publicidad,[]
1,523595,otros,[]
1,523599,ajustes por inflacion,[]
1,5240,gastos legales,[]
1,524005,notariales,[]
1,524010,registro mercantil,[]
1,524015,tramites y licencias,[]
1,524020,aduaneros,[]
1,524025,consulares,[]
1,524095,otros,[]
1,524099,ajustes por inflacion,[]
1,5245,mantenimiento y reparaciones,[]
1,524505,terrenos,[]
1,524510,construcciones y edificaciones,[]
1,524515,maquinaria y equipo,[]
1,524520,equipo de oficina,[]
1,524525,equipo de computacion y comunicacion,[]
1,524530,equipo medico - cientifico,[]
1,524535,equipo de hoteles y restaurantes,[]
1,524540,flota y equipo de transporte,[]
1,524545,flota y equipo fluvial y/o maritimo,[]
1,524550,flota y equipo aereo,[]
1,524555,flota y equipo ferreo,[]
1,524560,acueductos plantas y redes,[]
1,524565,armamento de vigilancia,[]
1,524570,vias de comunicacion,[]
1,524599,ajustes por inflacion,[]
1,5250,adecuacion e instalacion,[]
1,525005,instalaciones electricas,[]
1,525010,arreglos ornamentales,[]
1,525015,reparaciones locativas,[]
1,525095,otros,[]
1,525099,ajustes por inflacion,[]
1,5255,gastos de viaje,[]
1,525505,alojamiento y manutencion,[]
1,525510,pasajes fluviales y/o maritimos,[]
1,525515,pasajes aereos,[]
1,525520,pasajes terrestres,[]
1,525525,pasajes ferreos,[]
1,525595,otros,[]
1,525599,ajustes por inflacion,[]
1,5260,depreciaciones,[]
1,526005,construcciones y edificaciones,[]
1,526010,maquinaria y equipo,[]
1,526015,equipo de oficina,[]
1,526020,equipo de computacion y comunicacion,[]
1,526025,equipo medico - cientifico,[]
1,526030,equipo de hoteles y restaurantes,[]
1,526035,flota y equipo de transporte,[]
1,526040,flota y equipo fluvial y/o maritimo,[]
1,526045,flota y equipo aereo,[]
1,526050,flota y equipo ferreo,[]
1,526055,"acueductos, plantas y redes",[]
1,526060,armamento de vigilancia,[]
1,526065,envases y empaques,[]
1,526099,ajustes por inflacion,[]
1,5265,amortizaciones,[]
1,526505,vias de comunicacion,[]
1,526510,intangibles,[]
1,526515,cargos diferidos,[]
1,526595,otras,[]
1,526599,ajustes por inflacion,[]
1,5270,financieros - reajuste del sistema,[]
1,527001,a 527098,[]
1,527099,ajustes por inflacion,[]
1,5295,diversos,[]
1,529505,comisiones,[]
1,529510,"libros, suscripciones, periodicos y revistas",[]
1,529515,musica ambiental,[]
1,529520,gastos de representacion y relaciones publicas,[]
1,529525,elementos de aseo y cafeteria,[]
1,529530,"utiles, papeleria y fotocopias",[]
1,529535,combustibles y lubricantes,[]
1,529540,envases y empaques,[]
1,529545,taxis y buses,[]
1,529550,estampillas,[]
1,529555,microfilmacion,[]
1,529560,casino y restaurante,[]
1,529565,parqueaderos,[]
1,529570,indemnizacion por daños a terceros,[]
1,529575,polvora y similares,[]
1,529595,otros,[]
1,529599,ajustes por inflacion,[]
1,5299,provisiones,[]
1,529905,inversiones,[]
1,529910,deudores,[]
1,529915,inventarios,[]
1,529920,"propiedades, planta y equipo",[]
1,529995,otros activos,[]
1,529999,ajustes por inflacion,[]
1,53,no operacionales,[]
1,5305,financieros,[]
1,530505,gastos bancarios,[]
1,530510,reajuste monetario - upac,[]
1,530515,comisiones,[]
1,530520,intereses,[]
1,530525,diferencia en cambio,[]
1,530530,gastos en negociacion certificados de cambio,[]
1,530535,descuentos comerciales condicionados,[]
1,530540,gastos manejo y emision de bonos,[]
1,530545,prima amortizada,[]
1,530595,otros,[]
1,530599,ajustes por inflacion,[]
1,5310,perdida en venta y retiro de bienes,[]
1,531005,venta de inversiones,[]
1,531010,venta de cartera,[]
1,531015,venta de propiedades planta y equipo,[]
1,531020,venta de intangibles,[]
1,531025,venta de otros activos,[]
1,531030,retiro de propiedades planta y equipo,[]
1,531035,retiro de otros activos,[]
1,531040,perdidas por siniestros,[]
1,531095,otros,[]
1,531099,ajustes por inflacion,[]
1,5315,gastos extraordinarios,[]
1,531505,costas y procesos judiciales,[]
1,531510,actividades culturales y civicas,[]
1,531515,costos y gastos de ejercicios anteriores,[]
1,531520,impuestos asumidos,[]
1,531595,otros,[]
1,531599,ajustes por inflacion,[]
1,5395,gastos diversos,[]
1,539505,demandas laborales,[]
1,539510,demandas por incumplimiento de contratos,[]
1,539515,indemnizaciones,[]
1,539520,"multas, sanciones y litigios",[]
1,539525,donaciones,[]
1,539530,constitucion de garantias,[]
1,539535,amortizacion de bienes entregados en comodato,[]
1,539595,otros,[]
1,539599,ajustes por inflacion,[]
1,54,impuesto de renta y complementarios,[]
1,5405,impuesto de renta y complementarios,[]
1,540505,impuesto de renta y complementarios,[]
1,59,ganancias y perdidas,[]
1,5905,ganancias y perdidas,[]
1,590505,ganancias y perdidas,[]
1,6,costos de ventas,[]
1,61,costo de ventas y de prestacion de servicios,[]
1,6105,"agricultura, ganaderia, caza y silvicultura",[]
1,610505,cultivo de cereales,[]
1,610510,"cultivos de hortalizas, legumbres y plantas ornamentales",[]
1,610515,"cultivos de frutas, nueces y plantas aromaticas",[]
1,610520,cultivo de cafe,[]
1,610525,cultivo de flores,[]
1,610530,cultivo de caña de azucar,[]
1,610535,cultivo de algodon y plantas para material textil,[]
1,610540,cultivo de banano,[]
1,610545,otros cultivos agricolas,[]
1,610550,"cria de ovejas, cabras, asnos, mulas y burdeganos",[]
1,610555,cria de ganado caballar y vacuno.,[]
1,610560,produccion avicola,[]
1,610565,cria de otros animales,[]
1,610570,servicios agricolas y ganaderos,[]
1,610575,actividad de caza,[]
1,610580,actividad de silvicultura,[]
1,610595,actividades conexas,[]
1,610599,ajustes por inflacion,[]
1,6110,pesca,[]
1,611005,actividad de pesca,[]
1,611010,explotacion de criaderos de peces,[]
1,611095,actividades conexas,[]
1,611099,ajustes por inflacion,[]
1,6115,explotacion de minas y canteras,[]
1,611505,carbon,[]
1,611510,petroleo crudo,[]
1,611512,gas natural,[]
1,611514,servicios relacionados con extraccion de petroleo y gas,[]
1,611515,minerales de hierro,[]
1,611520,minerales metaliferos no ferrosos,[]
1,611525,"piedra, arena y arcilla",[]
1,611527,piedras preciosas,[]
1,611528,oro,[]
1,611530,otras minas y canteras,[]
1,611532,prestacion de servicios sector minero,[]
1,611595,actividades conexas,[]
1,611599,ajustes por inflacion,[]
1,6120,industrias manufactureras,[]
1,612001,produccion y procesamiento de carnes y productos carnicos,[]
1,612002,productos de pescado,[]
1,612003,"productos de frutas, legumbres y hortalizas",[]
1,612004,elaboracion de aceites y grasas,[]
1,612005,elaboracion de productos lacteos,[]
1,612006,elaboracion de productos de molineria,[]
1,612007,elaboracion de almidones y derivados,[]
1,612008,elaboracion de alimentos para animales,[]
1,612009,elaboracion de productos para panaderia,[]
1,612010,elaboracion de azucar y melazas,[]
1,612011,"elaboracion de cacao, chocolate y confiteria",[]
1,612012,elaboracion de pastas  y productos farinaceos,[]
1,612013,elaboracion de productos de cafe,[]
1,612014,elaboracion de otros productos alimenticios,[]
1,612015,elaboracion de bebidas alcoholicas y alcohol etilico,[]
1,612016,elaboracion de vinos,[]
1,612017,elaboracion de bebidas malteadas y de malta,[]
1,612018,elaboracion de bebidas no alcoholicas,[]
1,612019,elaboracion de productos de tabaco,[]
1,612020,preparacion e hilatura de fibras textiles y tejeduria,[]
1,612021,acabado de productos textiles,[]
1,612022,elaboracion de articulos de materiales textiles,[]
1,612023,elaboracion de tapices y alfombras,[]
1,612024,"elaboracion de cuerdas, cordeles, bramantes y redes",[]
1,612025,elaboracion de otros productos textiles,[]
1,612026,elaboracion de tejidos,[]
1,612027,elaboracion de prendas de vestir,[]
1,612028,"preparacion, adobo y teñido de pieles",[]
1,612029,"curtido, adobo o preparacion de cuero",[]
1,612030,"elaboracion de maletas, bolsos y similares",[]
1,612031,elaboracion de calzado,[]
1,612032,"produccion de madera, articulos de madera y corcho",[]
1,612033,"elaboracion de pasta y productos de madera, papel y carton",[]
1,612034,ediciones y publicaciones,[]
1,612035,impresion,[]
1,612036,servicios relacionados con la edicion y la impresion,[]
1,612037,reproduccion de grabaciones,[]
1,612038,elaboracion de productos de horno de coque,[]
1,612039,elaboracion de productos de la refinacion de petroleo,[]
1,612040,elaboracion de sustancias quimicas basicas,[]
1,612041,elaboracion de abonos y compuestos de nitrogeno,[]
1,612042,elaboracion de plastico y caucho sintetico,[]
1,612043,elaboracion de productos quimicos de uso agropecuario,[]
1,612044,"elaboracion de pinturas, tintas y masillas",[]
1,612045,elaboracion de productos farmaceuticos y botanicos,[]
1,612046,"elaboracion de jabones, detergentes y preparados de tocador",[]
1,612047,elaboracion de otros productos quimicos,[]
1,612048,elaboracion de fibras,[]
1,612049,elaboracion de otros productos de caucho,[]
1,612050,elaboracion de productos de plastico,[]
1,612051,elaboracion de vidrio y productos de vidrio,[]
1,612052,"elaboracion de productos de ceramica, loza, piedra, arcilla y porcelana",[]
1,612053,"elaboracion de cemento, cal y yeso",[]
1,612054,"elaboracion de articulos de hormigon, cemento y yeso",[]
1,612055,"corte, tallado y acabado de la piedra",[]
1,612056,elaboracion de otros productos minerales no metalicos,[]
1,612057,industrias basicas y fundicion de hierro y acero,[]
1,612058,productos primarios de metales preciosos y de metales no ferrosos,[]
1,612059,fundicion de metales no ferrosos,[]
1,612060,fabricacion de productos metalicos para uso estructural,[]
1,612061,"forja, prensado, estampado, laminado de metal y pulvimetalurgia",[]
1,612062,revestimiento de metales y obras de ingenieria mecanica,[]
1,612063,fabricacion de articulos de ferreteria,[]
1,612064,elaboracion de otros productos de metal,[]
1,612065,fabricacion de maquinaria y equipo,[]
1,612066,fabricacion de equipos de elevacion y manipulacion,[]
1,612067,elaboracion de aparatos de uso domestico,[]
1,612068,elaboracion de equipo de oficina,[]
1,612069,elaboracion de pilas y baterias primarias,[]
1,612070,elaboracion de equipo de iluminacion,[]
1,612071,elaboracion de otros tipos de equipo electrico,[]
1,612072,"fabricacion de equipos de radio, television y comunicaciones",[]
1,612073,fabricacion de aparatos e instrumentos medicos,[]
1,612074,fabricacion de instrumentos de medicion y control,[]
1,612075,fabricacion de instrumentos de optica y equipo fotografico,[]
1,612076,fabricacion de relojes,[]
1,612077,fabricacion de vehiculos automotores,[]
1,612078,fabricacion de carrocerias para automotores,[]
1,612079,fabricacion de partes piezas y accesorios para automotores,[]
1,612080,fabricacion y reparacion de buques y otras embarcaciones,[]
1,612081,fabricacion de locomotoras y material rodante para ferrocarriles,[]
1,612082,fabricacion de aeronaves,[]
1,612083,fabricacion de motocicletas,[]
1,612084,fabricacion de bicicletas y sillas de ruedas,[]
1,612085,fabricacion de otros tipos de transporte,[]
1,612086,fabricacion de muebles,[]
1,612087,fabricacion de joyas y articulos conexos,[]
1,612088,fabricacion de instrumentos de musica,[]
1,612089,fabricacion de articulos y equipo para deporte,[]
1,612090,fabricacion de juegos y juguetes,[]
1,612091,reciclamiento de desperdicios,[]
1,612095,productos de otras industrias manufactureras,[]
1,612099,ajustes por inflacion,[]
1,6125,"suministro de electricidad, gas y agua",[]
1,612505,"generacion, captacion y distribucion de energia electrica",[]
1,612510,fabricacion de gas y distribucion de combustibles gaseosos,[]
1,612515,"captacion, depuracion y distribucion de agua",[]
1,612595,actividades conexas,[]
1,612599,ajustes por inflacion,[]
1,6130,construccion,[]
1,613005,preparacion de terrenos,[]
1,613010,construccion de edificios y obras de ingenieria civil,[]
1,613015,acondicionamiento de edificios,[]
1,613020,terminacion de edificaciones,[]
1,613025,alquiler de equipo con operario,[]
1,613095,actividades conexas,[]
1,613099,ajustes por inflacion,[]
1,6135,comercio al por mayor y al por menor,[]
1,613502,venta de vehiculos automotores,[]
1,613504,"mantenimiento, reparacion y lavado de vehiculos automotores",[]
1,613506,"venta de partes, piezas y accesorios de vehiculos automotores",[]
1,613508,"venta de combustibles solidos, liquidos, gaseosos",[]
1,613510,"venta de lubricantes, aditivos, llantas y lujos para automotores",[]
1,613512,venta a cambio de retribucion o por contrata,[]
1,613514,"venta de insumos, materias primas agropecuarias y flores",[]
1,613516,venta de otros insumos y materias primas no agropecuarias,[]
1,613518,venta de animales vivos y cueros,[]
1,613520,venta de productos en almacenes no especializados,[]
1,613522,venta de productos agropecuarios,[]
1,613524,"venta de productos textiles, de vestir, de cuero y calzado",[]
1,613526,venta de papel y carton,[]
1,613528,"venta de libros, revistas, elementos de papeleria, utiles y textos escolares",[]
1,613530,"venta de juegos, juguetes y articulos deportivos",[]
1,613532,venta de instrumentos quirurgicos y ortopedicos,[]
1,613534,venta de articulos en relojerias y joyerias,[]
1,613536,venta de electrodomesticos y muebles,[]
1,613538,"venta de productos de aseo, farmaceuticos, medicinales, y articulos de tocador",[]
1,613540,"venta de cubiertos, vajillas, cristaleria, porcelanas, ceramicas y otros articulos de uso domestico",[]
1,613542,"venta de materiales de construccion, fontaneria y calefaccion",[]
1,613544,venta de pinturas y lacas,[]
1,613546,venta de productos de vidrios y marqueteria,[]
1,613548,venta de herramientas y articulos de ferreteria,[]
1,613550,venta de quimicos,[]
1,613552,"venta de productos intermedios, desperdicios y desechos",[]
1,613554,"venta de maquinaria, equipo de oficina y programas de computador",[]
1,613556,venta de articulos en cacharrerias y miscelaneas,[]
1,613558,venta de instrumentos musicales,[]
1,613560,venta de articulos en casas de empeño y prenderias,[]
1,613562,venta de equipo fotografico,[]
1,613564,venta de equipo optico y de precision,[]
1,613566,venta de empaques,[]
1,613568,venta de equipo profesional y cientifico,[]
1,613570,"venta de loterias, rifas, chance, apuestas y similares",[]
1,613572,reparacion de efectos personales y electrodomesticos,[]
1,613595,venta de otros productos,[]
1,613599,ajustes por inflacion,[]
1,6140,hoteles y restaurantes,[]
1,614005,hoteleria,[]
1,614010,campamento y otros tipos de hospedaje,[]
1,614015,restaurantes,[]
1,614020,bares y cantinas,[]
1,614095,actividades conexas,[]
1,614099,ajustes por inflacion,[]
1,6145,"transporte, almacenamiento y comunicaciones",[]
1,614505,servicio de transporte por carretera,[]
1,614510,servicio de transporte por via ferrea,[]
1,614515,servicio de transporte por via acuatica,[]
1,614520,servicio de transporte por via aerea,[]
1,614525,servicio de transporte por tuberias,[]
1,614530,manipulacion de carga,[]
1,614535,almacenamiento y deposito,[]
1,614540,servicios complementarios para el transporte,[]
1,614545,agencias de viaje,[]
1,614550,otras agencias de transporte,[]
1,614555,servicio postal y de correo,[]
1,614560,servicio telefonico,[]
1,614565,servicio de telegrafo,[]
1,614570,servicio de transmision de datos,[]
1,614575,servicio de radio y television por cable,[]
1,614580,transmision de sonido e imagenes por contrato,[]
1,614595,actividades conexas,[]
1,614599,ajustes por inflacion,[]
1,6150,actividad financiera,[]
1,615005,de inversiones,[]
1,615010,de servicio de bolsa,[]
1,615099,ajustes por inflacion,[]
1,6155,"actividades inmobiliarias, empresariales y de alquiler",[]
1,615505,arrendamientos de bienes inmuebles,[]
1,615510,inmobiliarias por retribucion o contrata,[]
