code,name,errors
514525,equipo de computacion y comunicacion,[]
514530,equipo medico-cientifico,[]
514535,equipo de hoteles y restaurantes,[]
514540,flota y equipo de transporte,[]
514545,flota y equipo fluvial y/o maritimo,[]
514550,flota y equipo aereo,[]
514555,flota y equipo ferreo,[]
514560,acueductos plantas y redes,[]
514565,armamento de vigilancia,[]
514570,vias de comunicacion,[]
514599,ajustes por inflacion,[]
5150,adecuacion e instalacion,[]
515005,instalaciones electricas,[]
515010,arreglos ornamentales,[]
515015,reparaciones locativas,[]
515095,otros,[]
515099,ajustes por inflacion,[]
5155,gastos de viaje,[]
515505,alojamiento y manutencion,[]
515510,pasajes fluviales y/o maritimos,[]
515515,pasajes aereos,[]
515520,pasajes terrestres,[]
515525,pasajes ferreos,[]
515595,otros,[]
515599,ajustes por inflacion,[]
5160,depreciaciones,[]
516005,construcciones y edificaciones,[]
516010,maquinaria y equipo,[]
516015,equipo de oficina,[]
516020,equipo de computacion y comunicacion,[]
516025,equipo medico - cientifico,[]
516030,equipo de hoteles y restaurantes,[]
516035,flota y equipo de transporte,[]
516040,flota y equipo fluvial y/o maritimo,[]
516045,flota y equipo aereo,[]
516050,flota y equipo ferreo,[]
516055,"acueductos, plantas y redes",[]
516060,armamento de vigilancia,[]
516099,ajustes por inflacion,[]
5165,amortizaciones,[]
516505,vias de comunicacion,[]
516510,intangibles,[]
516515,cargos diferidos,[]
516595,otras,[]
516599,ajustes por inflacion,[]
5195,diversos,[]
519505,comisiones,[]
519510,"libros, suscripciones, periodicos y revistas",[]
519515,musica ambiental,[]
519520,gastos de representacion y relaciones publicas,[]
519525,elementos de aseo y cafeteria,[]
519530,"utiles, papeleria y fotocopias",[]
519535,combustibles y lubricantes,[]
519540,envases y empaques,[]
519545,taxis y buses,[]
519550,estampillas,[]
519555,microfilmacion,[]
519560,casino y restaurante,[]
519565,parqueaderos,[]
519570,indemnizacion por daños a terceros,[]
519575,polvora y similares,[]
519595,otros,[]
519599,ajustes por inflacion,[]
5199,provisiones,[]
519905,inversiones,[]
519910,deudores,[]
519915,"propiedades, planta y equipo",[]
519995,otros activos,[]
519999,ajustes por inflacion,[]
52,operacionales de ventas,[]
5205,gastos de personal,[]
520503,salario integral,[]
520506,sueldos,[]
520512,jornales,[]
520515,horas extras y recargos,[]
520518,comisiones,[]
520521,viaticos,[]
520524,incapacidades,[]
520527,auxilio de transporte,[]
520530,cesantias,[]
520533,intereses sobre cesantias,[]
520536,prima de servicios,[]
520539,vacaciones,[]
520542,primas extralegales,[]
520545,auxilios,[]
520548,bonificaciones,[]
520551,dotacion y suministro a trabajadores,[]
520554,seguros,[]
520557,cuotas partes pensiones de jubilacion,[]
520558,amortizacion calculo actuarial pensiones de jubilacion,[]
520559,pensiones de jubilacion,[]
520560,indemnizaciones laborales,[]
520563,capacitacion al personal,[]
520566,gastos deportivos y de recreacion,[]
520569,aportes al i.s.s,[]
520572,aportes cajas de compensacion familiar,[]
520575,aportes i.c.b.f.,[]
520578,sena,[]
520581,aportes sindicales,[]
520584,gastos medicos y drogas,[]
520595,otros,[]
520599,ajustes por inflacion,[]
5210,honorarios,[]
521005,junta directiva,[]
521010,revisoria fiscal,[]
521015,auditoria externa,[]
521020,avaluos,[]
521025,asesoria juridica,[]
521030,asesoria financiera,[]
521035,asesoria tecnica,[]
521095,otros,[]
521099,ajustes por inflacion,[]
5215,impuestos,[]
521505,industria y comercio,[]
521510,de timbres,[]
521515,a la propiedad raiz,[]
521520,derechos sobre instrumentos publicos,[]
521525,de valorizacion,[]
521530,de turismo,[]
521535,tasa por utilizacion de puertos,[]
521540,de vehiculos,[]
521545,de espectaculos publicos,[]
521550,cuotas de fomento,[]
521555,licores,[]
521560,cervezas,[]
521565,cigarrillos,[]
521570,iva descontable,[]
521595,otros,[]
521599,ajustes por inflacion,[]
5220,arrendamientos,[]
522005,terrenos,[]
522010,construcciones y edificaciones,[]
522015,maquinaria y equipo,[]
522020,equipo de oficina,[]
522025,equipo de computacion y comunicacion,[]
522030,equipo medico - cientifico,[]
522035,equipo de hoteles y restaurantes,[]
522040,flota y equipo de transporte,[]
522045,flota y equipo fluvial y/o maritimo,[]
522050,flota y equipo aereo,[]
522055,flota y equipo ferreo,[]
522060,acueductos plantas y redes,[]
522065,aerodromos,[]
522070,semovientes,[]
522095,otros,[]
522099,ajustes por inflacion,[]
5225,contribuciones y afiliaciones,[]
522505,contribuciones,[]
522510,afiliaciones y sostenimiento,[]
522599,ajustes por inflacion,[]
5230,seguros,[]
523005,manejo,[]
523010,cumplimiento,[]
523015,corriente debil,[]
523020,vida colectiva,[]
523025,incendio,[]
523030,terremoto,[]
523035,sustraccion y hurto,[]
523040,flota y equipo de transporte,[]
523045,flota y equipo fluvial y/o maritimo,[]
523050,flota y equipo aereo,[]
523055,flota y equipo ferreo,[]
523060,responsabilidad civil y extracontractual,[]
523065,vuelo,[]
523070,rotura de maquinaria,[]
523075,obligatorio accidente de transito,[]
523080,lucro cesante,[]
523095,otros,[]
523099,ajustes por inflacion,[]
5235,servicios,[]
523505,aseo y vigilancia,[]
523510,temporales,[]
523515,asistencia tecnica,[]
523520,procesamiento electronico de datos,[]
523525,acueducto y alcantarillado,[]
523530,energia electrica,[]
523535,telefono,[]
523540,"correo, portes y telegramas",[]
523545,fax y telex,[]
523550,"transporte, fletes y acarreos",[]
523555,gas,[]
523560,propaganda y publicidad,[]
523595,otros,[]
523599,ajustes por inflacion,[]
5240,gastos legales,[]
524005,notariales,[]
524010,registro mercantil,[]
524015,tramites y licencias,[]
524020,aduaneros,[]
524025,consulares,[]
524095,otros,[]
524099,ajustes por inflacion,[]
5245,mantenimiento y reparaciones,[]
524505,terrenos,[]
524510,construcciones y edificaciones,[]
524515,maquinaria y equipo,[]
524520,equipo de oficina,[]
524525,equipo de computacion y comunicacion,[]
524530,equipo medico - cientifico,[]
524535,equipo de hoteles y restaurantes,[]
524540,flota y equipo de transporte,[]
524545,flota y equipo fluvial y/o maritimo,[]
524550,flota y equipo aereo,[]
524555,flota y equipo ferreo,[]
524560,acueductos plantas y redes,[]
524565,armamento de vigilancia,[]
524570,vias de comunicacion,[]
524599,ajustes por inflacion,[]
5250,adecuacion e instalacion,[]
525005,instalaciones electricas,[]
525010,arreglos ornamentales,[]
525015,reparaciones locativas,[]
525095,otros,[]
525099,ajustes por inflacion,[]
5255,gastos de viaje,[]
525505,alojamiento y manutencion,[]
525510,pasajes fluviales y/o maritimos,[]
525515,pasajes aereos,[]
525520,pasajes terrestres,[]
525525,pasajes ferreos,[]
525595,otros,[]
525599,ajustes por inflacion,[]
5260,depreciaciones,[]
526005,construcciones y edificaciones,[]
526010,maquinaria y equipo,[]
526015,equipo de oficina,[]
526020,equipo de computacion y comunicacion,[]
526025,equipo medico - cientifico,[]
526030,equipo de hoteles y restaurantes,[]
526035,flota y equipo de transporte,[]
526040,flota y equipo fluvial y/o maritimo,[]
526045,flota y equipo aereo,[]
526050,flota y equipo ferreo,[]
526055,"acueductos, plantas y redes",[]
526060,armamento de vigilancia,[]
526065,envases y empaques,[]
526099,ajustes por inflacion,[]
5265,amortizaciones,[]
526505,vias de comunicacion,[]
526510,intangibles,[]
526515,cargos diferidos,[]
526595,otras,[]
526599,ajustes por inflacion,[]
5270,financieros - reajuste del sistema,[]
527001,a 527098,[]
527099,ajustes por inflacion,[]
5295,diversos,[]
529505,comisiones,[]
529510,"libros, suscripciones, periodicos y revistas",[]
529515,musica ambiental,[]
529520,gastos de representacion y relaciones publicas,[]
529525,elementos de aseo y cafeteria,[]
529530,"utiles, papeleria y fotocopias",[]
529535,combustibles y lubricantes,[]
529540,envases y empaques,[]
529545,taxis y buses,[]
529550,estampillas,[]
529555,microfilmacion,[]
529560,casino y restaurante,[]
529565,parqueaderos,[]
529570,indemnizacion por daños a terceros,[]
529575,polvora y similares,[]
529595,otros,[]
529599,ajustes por inflacion,[]
5299,provisiones,[]
529905,inversiones,[]
529910,deudores,[]
529915,inventarios,[]
529920,"propiedades, planta y equipo",[]
529995,otros activos,[]
529999,ajustes por inflacion,[]
53,no operacionales,[]
5305,financieros,[]
530505,gastos bancarios,[]
530510,reajuste monetario - upac,[]
530515,comisiones,[]
530520,intereses,[]
530525,diferencia en cambio,[]
530530,gastos en negociacion certificados de cambio,[]
530535,descuentos comerciales condicionados,[]
530540,gastos manejo y emision de bonos,[]
530545,prima amortizada,[]
530595,otros,[]
530599,ajustes por inflacion,[]
5310,perdida en venta y retiro de bienes,[]
531005,venta de inversiones,[]
531010,venta de cartera,[]
531015,venta de propiedades planta y equipo,[]
531020,venta de intangibles,[]
531025,venta de otros activos,[]
531030,retiro de propiedades planta y equipo,[]
531035,retiro de otros activos,[]
531040,perdidas por siniestros,[]
531095,otros,[]
531099,ajustes por inflacion,[]
5315,gastos extraordinarios,[]
531505,costas y procesos judiciales,[]
531510,actividades culturales y civicas,[]
531515,costos y gastos de ejercicios anteriores,[]
531520,impuestos asumidos,[]
531595,otros,[]
531599,ajustes por inflacion,[]
5395,gastos diversos,[]
539505,demandas laborales,[]
539510,demandas por incumplimiento de contratos,[]
539515,indemnizaciones,[]
539520,"multas, sanciones y litigios",[]
539525,donaciones,[]
539530,constitucion de garantias,[]
539535,amortizacion de bienes entregados en comodato,[]
539595,otros,[]
539599,ajustes por inflacion,[]
54,impuesto de renta y complementarios,[]
5405,impuesto de renta y complementarios,[]
540505,impuesto de renta y complementarios,[]
59,ganancias y perdidas,[]
5905,ganancias y perdidas,[]
590505,ganancias y perdidas,[]
6,costos de ventas,[]
61,costo de ventas y de prestacion de servicios,[]
6105,"agricultura, ganaderia, caza y silvicultura",[]
610505,cultivo de cereales,[]
610510,"cultivos de hortalizas, legumbres y plantas ornamentales",[]
610515,"cultivos de frutas, nueces y plantas aromaticas",[]
610520,cultivo de cafe,[]
610525,cultivo de flores,[]
610530,cultivo de caña de azucar,[]
610535,cultivo de algodon y plantas para material textil,[]
610540,cultivo de banano,[]
610545,otros cultivos agricolas,[]
610550,"cria de ovejas, cabras, asnos, mulas y burdeganos",[]
610555,cria de ganado caballar y vacuno.,[]
610560,produccion avicola,[]
610565,cria de otros animales,[]
610570,servicios agricolas y ganaderos,[]
610575,actividad de caza,[]
610580,actividad de silvicultura,[]
610595,actividades conexas,[]
610599,ajustes por inflacion,[]
6110,pesca,[]
611005,actividad de pesca,[]
611010,explotacion de criaderos de peces,[]
611095,actividades conexas,[]
611099,ajustes por inflacion,[]
6115,explotacion de minas y canteras,[]
611505,carbon,[]
611510,petroleo crudo,[]
611512,gas natural,[]
611514,servicios relacionados con extraccion de petroleo y gas,[]
611515,minerales de hierro,[]
611520,minerales metaliferos no ferrosos,[]
611525,"piedra, arena y arcilla",[]
611527,piedras preciosas,[]
611528,oro,[]
611530,otras minas y canteras,[]
611532,prestacion de servicios sector minero,[]
611595,actividades conexas,[]
611599,ajustes por inflacion,[]
6120,industrias manufactureras,[]
612001,produccion y procesamiento de carnes y productos carnicos,[]
612002,productos de pescado,[]
612003,"productos de frutas, legumbres y hortalizas",[]
612004,elaboracion de aceites y grasas,[]
612005,elaboracion de productos lacteos,[]
612006,elaboracion de productos de molineria,[]
612007,elaboracion de almidones y derivados,[]
612008,elaboracion de alimentos para animales,[]
612009,elaboracion de productos para panaderia,[]
612010,elaboracion de azucar y melazas,[]
612011,"elaboracion de cacao, chocolate y confiteria",[]
612012,elaboracion de pastas  y productos farinaceos,[]
612013,elaboracion de productos de cafe,[]
612014,elaboracion de otros productos alimenticios,[]
612015,elaboracion de bebidas alcoholicas y alcohol etilico,[]
612016,elaboracion de vinos,[]
612017,elaboracion de bebidas malteadas y de malta,[]
612018,elaboracion de bebidas no alcoholicas,[]
612019,elaboracion de productos de tabaco,[]
612020,preparacion e hilatura de fibras textiles y tejeduria,[]
612021,acabado de productos textiles,[]
612022,elaboracion de articulos de materiales textiles,[]
612023,elaboracion de tapices y alfombras,[]
612024,"elaboracion de cuerdas, cordeles, bramantes y redes",[]
612025,elaboracion de otros productos textiles,[]
612026,elaboracion de tejidos,[]
612027,elaboracion de prendas de vestir,[]
612028,"preparacion, adobo y teñido de pieles",[]
612029,"curtido, adobo o preparacion de cuero",[]
612030,"elaboracion de maletas, bolsos y similares",[]
612031,elaboracion de calzado,[]
612032,"produccion de madera, articulos de madera y corcho",[]
612033,"elaboracion de pasta y productos de madera, papel y carton",[]
612034,ediciones y publicaciones,[]
612035,impresion,[]
612036,servicios relacionados con la edicion y la impresion,[]
612037,reproduccion de grabaciones,[]
612038,elaboracion de productos de horno de coque,[]
612039,elaboracion de productos de la refinacion de petroleo,[]
612040,elaboracion de sustancias quimicas basicas,[]
612041,elaboracion de abonos y compuestos de nitrogeno,[]
612042,elaboracion de plastico y caucho sintetico,[]
612043,elaboracion de productos quimicos de uso agropecuario,[]
612044,"elaboracion de pinturas, tintas y masillas",[]
612045,elaboracion de productos farmaceuticos y botanicos,[]
612046,"elaboracion de jabones, detergentes y preparados de tocador",[]
612047,elaboracion de otros productos quimicos,[]
612048,elaboracion de fibras,[]
612049,elaboracion de otros productos de caucho,[]
612050,elaboracion de productos de plastico,[]
612051,elaboracion de vidrio y productos de vidrio,[]
612052,"elaboracion de productos de ceramica, loza, piedra, arcilla y porcelana",[]
612053,"elaboracion de cemento, cal y yeso",[]
612054,"elaboracion de articulos de hormigon, cemento y yeso",[]
612055,"corte, tallado y acabado de la piedra",[]
612056,elaboracion de otros productos minerales no metalicos,[]
612057,industrias basicas y fundicion de hierro y acero,[]
612058,productos primarios de metales preciosos y de metales no ferrosos,[]
612059,fundicion de metales no ferrosos,[]
612060,fabricacion de productos metalicos para uso estructural,[]
612061,"forja, prensado, estampado, laminado de metal y pulvimetalurgia",[]
612062,revestimiento de metales y obras de ingenieria mecanica,[]
612063,fabricacion de articulos de ferreteria,[]
612064,elaboracion de otros productos de metal,[]
612065,fabricacion de maquinaria y equipo,[]
612066,fabricacion de equipos de elevacion y manipulacion,[]
612067,elaboracion de aparatos de uso domestico,[]
612068,elaboracion de equipo de oficina,[]
612069,elaboracion de pilas y baterias primarias,[]
612070,elaboracion de equipo de iluminacion,[]
612071,elaboracion de otros tipos de equipo electrico,[]
612072,"fabricacion de equipos de radio, television y comunicaciones",[]
612073,fabricacion de aparatos e instrumentos medicos,[]
612074,fabricacion de instrumentos de medicion y control,[]
612075,fabricacion de instrumentos de optica y equipo fotografico,[]
612076,fabricacion de relojes,[]
612077,fabricacion de vehiculos automotores,[]
612078,fabricacion de carrocerias para automotores,[]
612079,fabricacion de partes piezas y accesorios para automotores,[]
612080,fabricacion y reparacion de buques y otras embarcaciones,[]
612081,fabricacion de locomotoras y material rodante para ferrocarriles,[]
612082,fabricacion de aeronaves,[]
612083,fabricacion de motocicletas,[]
612084,fabricacion de bicicletas y sillas de ruedas,[]
612085,fabricacion de otros tipos de transporte,[]
612086,fabricacion de muebles,[]
612087,fabricacion de joyas y articulos conexos,[]
612088,fabricacion de instrumentos de musica,[]
612089,fabricacion de articulos y equipo para deporte,[]
612090,fabricacion de juegos y juguetes,[]
612091,reciclamiento de desperdicios,[]
612095,productos de otras industrias manufactureras,[]
612099,ajustes por inflacion,[]
6125,"suministro de electricidad, gas y agua",[]
612505,"generacion, captacion y distribucion de energia electrica",[]
612510,fabricacion de gas y distribucion de combustibles gaseosos,[]
612515,"captacion, depuracion y distribucion de agua",[]
612595,actividades conexas,[]
612599,ajustes por inflacion,[]
6130,construccion,[]
613005,preparacion de terrenos,[]
613010,construccion de edificios y obras de ingenieria civil,[]
613015,acondicionamiento de edificios,[]
613020,terminacion de edificaciones,[]
613025,alquiler de equipo con operario,[]
613095,actividades conexas,[]
613099,ajustes por inflacion,[]
6135,comercio al por mayor y al por menor,[]
613502,venta de vehiculos automotores,[]
613504,"mantenimiento, reparacion y lavado de vehiculos automotores",[]
613506,"venta de partes, piezas y accesorios de vehiculos automotores",[]
613508,"venta de combustibles solidos, liquidos, gaseosos",[]
613510,"venta de lubricantes, aditivos, llantas y lujos para automotores",[]
613512,venta a cambio de retribucion o por contrata,[]
613514,"venta de insumos, materias primas agropecuarias y flores",[]
613516,venta de otros insumos y materias primas no agropecuarias,[]
613518,venta de animales vivos y cueros,[]
613520,venta de productos en almacenes no especializados,[]
613522,venta de productos agropecuarios,[]
613524,"venta de productos textiles, de vestir, de cuero y calzado",[]
613526,venta de papel y carton,[]
613528,"venta de libros, revistas, elementos de papeleria, utiles y textos escolares",[]
613530,"venta de juegos, juguetes y articulos deportivos",[]
613532,venta de instrumentos quirurgicos y ortopedicos,[]
613534,venta de articulos en relojerias y joyerias,[]
613536,venta de electrodomesticos y muebles,[]
613538,"venta de productos de aseo, farmaceuticos, medicinales, y articulos de tocador",[]
613540,"venta de cubiertos, vajillas, cristaleria, porcelanas, ceramicas y otros articulos de uso domestico",[]
613542,"venta de materiales de construccion, fontaneria y calefaccion",[]
613544,venta de pinturas y lacas,[]
613546,venta de productos de vidrios y marqueteria,[]
613548,venta de herramientas y articulos de ferreteria,[]
613550,venta de quimicos,[]
613552,"venta de productos intermedios, desperdicios y desechos",[]
613554,"venta de maquinaria, equipo de oficina y programas de computador",[]
613556,venta de articulos en cacharrerias y miscelaneas,[]
613558,venta de instrumentos musicales,[]
613560,venta de articulos en casas de empeño y prenderias,[]
613562,venta de equipo fotografico,[]
613564,venta de equipo optico y de precision,[]
613566,venta de empaques,[]
613568,venta de equipo profesional y cientifico,[]
613570,"venta de loterias, rifas, chance, apuestas y similares",[]
613572,reparacion de efectos personales y electrodomesticos,[]
613595,venta de otros productos,[]
613599,ajustes por inflacion,[]
6140,hoteles y restaurantes,[]
614005,hoteleria,[]
614010,campamento y otros tipos de hospedaje,[]
614015,restaurantes,[]
614020,bares y cantinas,[]
614095,actividades conexas,[]
614099,ajustes por inflacion,[]
6145,"transporte, almacenamiento y comunicaciones",[]
614505,servicio de transporte por carretera,[]
614510,servicio de transporte por via ferrea,[]
614515,servicio de transporte por via acuatica,[]
614520,servicio de transporte por via aerea,[]
614525,servicio de transporte por tuberias,[]
614530,manipulacion de carga,[]
614535,almacenamiento y deposito,[]
614540,servicios complementarios para el transporte,[]
614545,agencias de viaje,[]
614550,otras agencias de transporte,[]
614555,servicio postal y de correo,[]
614560,servicio telefonico,[]
614565,servicio de telegrafo,[]
614570,servicio de transmision de datos,[]
614575,servicio de radio y television por cable,[]
614580,transmision de sonido e imagenes por contrato,[]
614595,actividades conexas,[]
614599,ajustes por inflacion,[]
6150,actividad financiera,[]
615005,de inversiones,[]
615010,de servicio de bolsa,[]
615099,ajustes por inflacion,[]
6155,"actividades inmobiliarias, empresariales y de alquiler",[]
615505,arrendamientos de bienes inmuebles,[]
615510,inmobiliarias por retribucion o contrata,[]
615515,alquiler equipo de transporte,[]
615520,alquiler maquinaria y equipo,[]
615525,alquiler de efectos personales y enseres domesticos,[]
615530,consultoria en equipo y programas de informatica,[]
615535,procesamiento de datos,[]
615540,mantenimiento y reparacion de maquinaria de oficina,[]
615545,investigaciones cientificas y de desarrollo,[]
615550,actividades empresariales de consultoria,[]
615555,publicidad,[]
615560,dotacion de personal,[]
615565,investigacion y seguridad,[]
615570,limpieza de inmuebles,[]
615575,fotografia,[]
615580,envase y empaque,[]
615585,fotocopiado,[]
615590,mantenimiento y reparacion de maquinaria y equipo,[]
615595,actividades conexas,[]
615599,ajustes por inflacion,[]
6160,enseñanza,[]
616005,actividades relacionadas con la educacion,[]
616099,ajustes por inflacion,[]
6165,servicios sociales y de salud,[]
616505,servicio hospitalario,[]
616510,servicio medico,[]
616515,servicio odontologico,[]
616520,servicio de laboratorio,[]
616525,actividades veterinarias,[]
616530,actividades de servicios sociales,[]
616595,actividades conexas,[]
616599,ajustes por inflacion,[]
6170,"otras actividades de servicios comunitarios, sociales y personales",[]
617005,eliminacion de desperdicios y aguas residuales,[]
617010,actividades de asociacion,[]
617015,produccion y distribucion de filmes y videocintas,[]
617020,exhibicion de filmes y videocintas,[]
617025,actividad de radio y television,[]
617030,"actividad teatral, musical y artistica",[]
617035,grabacion y produccion de discos,[]
617040,entretenimiento y esparcimiento,[]
617045,agencias de noticias,[]
617050,lavanderias y similares,[]
617055,peluquerias y similares,[]
617060,servicios funerarios,[]
617065,zonas francas,[]
617095,actividades conexas,[]
617099,ajustes por inflacion,[]
62,compras,[]
6205,de mercancias,[]
620599,ajustes por inflacion,[]
6210,de materias primas,[]
621099,ajustes por inflacion,[]
6215,de materiales indirectos,[]
621599,ajustes por inflacion,[]
6220,compra de energia,[]
622001,a 622098,[]
622099,ajustes por inflacion,[]
6225,devoluciones rebajas y descuentos en compras (cr),[]
622599,ajustes por inflacion,[]
7,costos de produccion o de operacion,[]
71,materia prima,[]
72,mano de obra directa,[]
73,costos indirectos,[]
74,contratos de servicios,[]
8,cuentas de orden deudoras,[]
81,derechos contingentes,[]
8105,bienes y valores entregados en custodia,[]
810505,valores mobiliarios,[]
810510,bienes muebles,[]
810599,ajustes por inflacion,[]
8110,bienes y valores entregados en garantia,[]
811005,valores mobiliarios,[]
811010,bienes muebles,[]
811015,bienes inmuebles,[]
811020,contratos de ganado en participacion,[]
811099,ajustes por inflacion,[]
8115,bienes y valores en poder de terceros,[]
811505,en arrendamiento,[]
811510,en prestamo,[]
811515,en deposito,[]
811520,en consignacion,[]
811599,ajustes por inflacion,[]
8120,litigios y/o demandas,[]
812005,ejecutivos,[]
812010,incumplimiento de contratos,[]
8125,promesas de compraventa,[]
8195,diversas,[]
819505,valores adquiridos por recibir,[]
819595,otras,[]
819599,ajustes por inflacion.,[]
82,deudoras fiscales,[]
83,deudoras de control,[]
8305,bienes recibidos en arrendamiento financiero,[]
830505,bienes muebles,[]
830510,bienes inmuebles,[]
830599,ajustes por inflacion,[]
8310,titulos de inversion no colocados,[]
831005,acciones,[]
831010,bonos,[]
831095,otros,[]
8315,"propiedades planta y equipo totalmente depreciados, agotados y/o amortizados",[]
831506,materiales proyectos petroleros,[]
831516,construcciones y edificaciones,[]
831520,maquinaria y equipo,[]
831524,equipo de oficina,[]
831528,equipo de computacion y comunicacion,[]
831532,equipo medico - cientifico,[]
831536,equipo de hoteles y restaurantes,[]
831540,flota y equipo de transporte,[]
831544,flota y equipo fluvial y/o maritimo,[]
831548,flota y equipo aereo,[]
831552,flota y equipo ferreo,[]
831556,"acueductos, plantas y redes",[]
831560,armamento de vigilancia,[]
831562,envases y empaques,[]
831564,plantaciones agricolas y forestales,[]
831568,vias de comunicacion,[]
831572,minas y canteras,[]
831576,pozos artesianos,[]
831580,yacimientos,[]
831584,semovientes,[]
831599,ajustes por inflacion,[]
8320,creditos a favor no utilizados,[]
832005,pais,[]
832010,exterior,[]
8325,activos castigados,[]
832505,inversiones,[]
832510,deudores,[]
832595,otros activos,[]
8330,titulos de inversion amortizados,[]
833005,bonos,[]
833095,otros,[]
8335,capitalizacion por revalorizacion de patrimonio,[]
8395,otras cuentas deudoras de control,[]
839505,cheques postfechados,[]
839510,certificados de deposito a termino,[]
839515,cheques devueltos,[]
839520,bienes y valores en fideicomiso,[]
839525,intereses sobre deudas vencidas,[]
839595,diversas,[]
839599,ajustes por inflacion,[]
8399,ajustes por inflacion activos,[]
839905,inversiones,[]
839910,inventarios,[]
839915,propiedades planta y equipo,[]
839920,intangibles,[]
839925,cargos diferidos,[]
839995,otros activos,[]
84,derechos contingentes por contra (cr),[]
85,deudoras fiscales por contra (cr),[]
86,deudoras de control por contra (cr),[]
9,cuentas de orden acreedoras,[]
91,responsabilidades contingentes,[]
9105,bienes y valores recibidos en custodia,[]
910505,valores mobiliarios,[]
910510,bienes muebles,[]
910599,ajustes por inflacion,[]
9110,bienes y valores recibidos en garantia,[]
911005,valores mobiliarios,[]
911010,bienes muebles,[]
911015,bienes inmuebles,[]
911020,contratos de ganado en participacion,[]
911099,ajustes por inflacion,[]
9115,bienes y valores recibidos de terceros,[]
911505,en arrendamiento,[]
911510,en prestamo,[]
911515,en deposito,[]
911520,en consignacion,[]
911525,en comodato,[]
911599,ajustes por inflacion,[]
9120,litigios y/o demandas,[]
912005,laborales,[]
912010,civiles,[]
912015,administrativos o arbitrales,[]
912020,tributarios,[]
9125,promesas de compraventa,[]
9130,contratos de administracion delegada,[]
9135,cuentas en participacion,[]
9195,otras responsabilidades contingentes,[]
92,acreedoras fiscales,[]
93,acreedoras de control,[]
9305,contratos de arrendamiento financiero,[]
930505,bienes muebles,[]
930510,bienes inmuebles,[]
9395,otras cuentas de orden acreedoras de control,[]
939505,documentos por cobrar descontados,[]
939510,convenios de pago,[]
939515,contratos de construcciones e instalaciones por ejecutar,[]
939520,pedidos colocados,[]
939525,adjudicaciones pendientes de legalizar,[]
939530,reserva articulo 3o. ley 4/80,[]
939535,reserva costo reposicion semovientes,[]
939599,ajustes por inflacion,[]
9399,ajustes por inflacion patrimonio,[]
939905,capital social,[]
939910,superavit de capital,[]
939915,reservas,[]
939925,"dividendos o participaciones decretadas en acciones, cuotas o partes de interes social",[]
939930,resultados de ejercicios anteriores,[]
94,responsabilidades contingentes por contra (db),[]
95,acreedoras fiscales por contra (db),[]
96,acreedoras de control por contra (db),[]
