fecha_registro,caja,base,retefuente,iva,reteiva,total,concepto
2022-08-05,Efectivo,570000,0,0,0,570000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S222^2022-06-01
2022-08-05,003-193-745,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S208^2021-10-01
2022-08-05,Efectivo,524000,0,0,0,524000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S319^2021-08-01
2022-08-05,Efectivo,502000,0,0,0,502000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S109^2021-07-01
2022-08-08,Efectivo,172550,0,0,0,172550,Canon Mensual Arriendo Inmueble^2022-06-01_K1-17-53^2017-06-01
2022-08-08,Efectivo,1757450,0,366700,0,2124150,Canon Mensual Arriendo Inmueble^2022-07-01_K1-17-53^2017-06-01
2022-08-08,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-08-09_A6N-13N-62-S219^2004-02-09
2022-08-08,Efectivo,940000,0,0,0,940000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S102^2021-10-01
2022-08-08,Efectivo,1000000,0,190000,0,1190000,Canon Mensual Arriendo Inmueble^2022-08-01_C18-1N-39^2022-03-01
2022-08-08,Efectivo,785000,0,0,0,785000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S305^2021-02-01
2022-08-09,Efectivo,500000,0,0,0,500000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S314^2019-06-01
2022-08-09,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-66^2019-04-01
2022-08-09,Efectivo,638000,0,0,0,638000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S108^2016-12-01
2022-08-09,003-193-745,478000,0,0,0,478000,Canon Mensual Arriendo Inmueble^2022-08-08_A6N-13N-62-S211^2017-03-08
2022-08-09,003-193-745,1520000,0,288800,0,1808800,Canon Mensual Arriendo Inmueble^2022-07-01_K1-17-37^2012-02-01
2022-08-10,Efectivo,850000,0,0,0,850000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S105^2021-09-01
2022-08-11,Efectivo,467000,0,0,0,467000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S214^2018-10-01
2022-08-16,Efectivo,90000,0,0,0,90000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-66^2019-04-01
2022-08-16,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S308^2022-07-01
2022-08-16,Efectivo,370000,0,0,0,370000,Canon Mensual Arriendo Inmueble^2022-08-15_A6N-13N-62-S221^2018-06-15
2022-08-17,Efectivo,323000,0,0,0,323000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S318^2021-08-01
2022-08-17,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S309^2022-03-01
2022-08-17,003-193-745,19000,0,0,0,19000,Canon Mensual Arriendo Inmueble^2022-07-01_C18-1N-33^2021-10-01
2022-08-17,003-193-745,931000,0,180500,0,1111500,Canon Mensual Arriendo Inmueble^2022-08-01_C18-1N-33^2021-10-01
2022-08-17,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S322^2021-01-01
2022-08-18,003-193-745,2900000,101500,145000,0,2943500,Canon Mensual Arriendo Inmueble^2022-07-01_C18-1N-41^2021-02-01
2022-08-18,003-193-745,2900000,101500,551000,0,3349500,Canon Mensual Arriendo Inmueble^2022-08-01_C18-1N-41^2021-02-01
2022-08-18,003-193-745,159500,101500,551000,0,609000,Canon Mensual Arriendo Inmueble^2022-09-01_C18-1N-41^2021-02-01
2022-08-18,Efectivo,530000,0,0,0,530000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S312^2017-06-01
2022-08-22,016-033-722,476000,0,0,0,476000,Canon Mensual Arriendo Inmueble^2022-07-21_A6N-13N-62-S209^2006-03-21
2022-08-23,Efectivo,800000,0,0,0,800000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S205^2020-08-01
2022-08-24,Efectivo,1000000,0,0,0,1000000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-68^1999-02-01
2022-08-24,Efectivo,292000,0,0,0,292000,Canon Mensual Arriendo Inmueble^2022-06-01_A6N-13N-62-S217^2018-12-01
2022-08-24,Efectivo,308000,0,0,0,308000,Canon Mensual Arriendo Inmueble^2022-07-01_A6N-13N-62-S217^2018-12-01
2022-08-25,Efectivo,1190000,0,0,0,1190000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S101^2021-04-01
2022-08-25,5911012873,1917000,67095,133230,0,1983135,Canon Mensual Arriendo Inmueble^2022-07-15_K1-17-43^2017-07-15
2022-08-25,5911012873,0,0,199821,0,199821,Canon Mensual Arriendo Inmueble^2022-08-15_K1-17-43^2017-07-15
2022-08-26,Efectivo,1500000,0,0,0,1500000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-68^1999-02-01
2022-08-29,Efectivo,220000,0,0,0,220000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-68^1999-02-01
2022-08-29,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S204^2021-09-01
2022-08-31,Efectivo,605000,0,0,0,605000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S112^2015-04-01
2022-08-31,Efectivo,172550,0,0,0,172550,Canon Mensual Arriendo Inmueble^2022-07-01_K1-17-53^2017-06-01
2022-08-31,Efectivo,1930000,0,366700,0,2296700,Canon Mensual Arriendo Inmueble^2022-08-01_K1-17-53^2017-06-01
2022-08-31,Efectivo,372000,0,0,0,372000,Canon Mensual Arriendo Inmueble^2022-08-13_A6N-13N-62-S321^1996-08-13
2022-08-31,Efectivo,1065000,0,0,0,1065000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-O1^2015-01-01
2022-09-01,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S212^2011-09-01
2022-09-01,Efectivo,580000,0,0,0,580000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S114^2021-09-01
2022-09-02,Efectivo,570000,0,0,0,570000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S222^2022-06-01
2022-09-05,Efectivo,830000,0,0,0,830000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S201^2021-10-01
2022-09-05,003-193-745,790000,0,0,0,790000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S103^2022-05-01
2022-09-05,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S311^2021-11-01
2022-09-05,003-193-745,2450000,85750,465500,0,2829750,Canon Mensual Arriendo Inmueble^2022-08-01_K1-17-57^2001-09-01
2022-09-05,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S111^2022-07-01
2022-09-05,003-193-745,1520000,0,288800,0,1808800,Canon Mensual Arriendo Inmueble^2022-08-01_K1-17-37^2012-02-01
2022-09-05,Efectivo,524000,0,0,0,524000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S319^2021-08-01
2022-09-06,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S310^2022-07-01
2022-09-07,Efectivo,925000,0,0,0,925000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S105^2021-09-01
2022-09-07,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S203^2022-04-01
2022-09-07,Efectivo,638000,0,0,0,638000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S108^2016-12-01
2022-09-07,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S304^2022-04-01
2022-09-07,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S303^2022-03-01
2022-09-07,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S208^2021-10-01
2022-09-07,Efectivo,780000,0,0,0,780000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S302^2021-08-01
2022-09-07,Efectivo,785000,0,0,0,785000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S305^2021-02-01
2022-09-08,Efectivo,590000,0,0,0,590000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S110^2021-09-01
2022-09-08,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-09-09_A6N-13N-62-S219^2004-02-09
2022-09-08,Efectivo,502000,0,0,0,502000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S109^2021-07-01
2022-09-09,Efectivo,500000,0,0,0,500000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S314^2019-06-01
2022-09-09,003-193-745,478000,0,0,0,478000,Canon Mensual Arriendo Inmueble^2022-09-08_A6N-13N-62-S211^2017-03-08
2022-09-09,Efectivo,50000,0,0,0,50000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S104^2021-08-01
2022-09-09,Efectivo,890000,0,0,0,890000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S104^2021-08-01
2022-09-09,003-193-745,173520,0,0,0,173520,Canon Mensual Arriendo Inmueble^2022-08-01_K1-17-47^2021-10-01
2022-09-09,003-193-745,1626480,63000,342000,0,1905480,Canon Mensual Arriendo Inmueble^2022-09-01_K1-17-47^2021-10-01
2022-09-12,Efectivo,800000,0,0,0,800000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S205^2020-08-01
2022-09-12,Efectivo,1000000,0,190000,0,1190000,Canon Mensual Arriendo Inmueble^2022-09-01_C18-1N-39^2022-03-01
2022-09-14,Efectivo,790000,0,0,0,790000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-66^2019-04-01
2022-09-14,Efectivo,1000000,0,0,0,1000000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-68^1999-02-01
2022-09-14,Efectivo,467000,0,0,0,467000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S214^2018-10-01
2022-09-14,Efectivo,940000,0,0,0,940000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S102^2021-10-01
2022-09-14,Efectivo,370000,0,0,0,370000,Canon Mensual Arriendo Inmueble^2022-09-15_A6N-13N-62-S221^2018-06-15
2022-09-15,Efectivo,1190000,0,0,0,1190000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S101^2021-04-01
2022-09-16,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S309^2022-03-01
2022-09-19,Efectivo,415333,0,0,0,415333,Canon Mensual Arriendo Inmueble^2022-09-17_A6N-13N-62-S301^2022-10-01
2022-09-19,Efectivo,530000,0,0,0,530000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S312^2017-06-01
2022-09-20,Efectivo,1000000,0,0,0,1000000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-68^1999-02-01
2022-09-20,Efectivo,200000,0,0,0,200000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-68^1999-02-01
2022-09-20,Efectivo,188000,0,0,0,188000,Canon Mensual Arriendo Inmueble^2022-07-01_A6N-13N-62-S217^2018-12-01
2022-09-20,Efectivo,212000,0,0,0,212000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S217^2018-12-01
2022-09-20,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S322^2021-01-01
2022-09-21,016-033-722,476000,0,0,0,476000,Canon Mensual Arriendo Inmueble^2022-08-21_A6N-13N-62-S209^2006-03-21
2022-09-23,Efectivo,210000,0,0,0,210000,Canon Mensual Arriendo Inmueble^2022-09-22_A6N-13N-62-S202^2022-10-01
2022-09-23,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S308^2022-07-01
2022-09-28,003-193-745,19000,0,0,0,19000,Canon Mensual Arriendo Inmueble^2022-08-01_C18-1N-33^2021-10-01
2022-09-28,003-193-745,931000,0,180500,0,1111500,Canon Mensual Arriendo Inmueble^2022-09-01_C18-1N-33^2021-10-01
2022-09-28,5911012873,1917000,67095,164409,0,2014314,Canon Mensual Arriendo Inmueble^2022-08-15_K1-17-43^2017-07-15
2022-09-28,5911012873,0,0,199821,0,199821,Canon Mensual Arriendo Inmueble^2022-09-15_K1-17-43^2017-07-15
2022-09-28,003-193-745,2740500,0,0,0,2740500,Canon Mensual Arriendo Inmueble^2022-09-01_C18-1N-41^2021-02-01
2022-09-28,003-193-745,261000,101500,551000,0,710500,Canon Mensual Arriendo Inmueble^2022-10-01_C18-1N-41^2021-02-01
2022-09-29,Efectivo,1930000,0,366700,0,2296700,Canon Mensual Arriendo Inmueble^2022-09-01_K1-17-53^2017-06-01
2022-09-29,Efectivo,372000,0,0,0,372000,Canon Mensual Arriendo Inmueble^2022-09-13_A6N-13N-62-S321^1996-08-13
2022-09-29,Efectivo,686500,0,0,0,686500,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S204^2021-09-01
2022-09-30,Efectivo,520000,0,0,0,520000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-68^1999-02-01
2022-09-30,Efectivo,323000,0,0,0,323000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S318^2021-08-01
2022-09-30,Efectivo,420000,0,0,0,420000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S210^2022-10-01
2022-10-03,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S202^2022-10-01
2022-10-03,Efectivo,790000,0,0,0,790000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S103^2022-05-01
2022-10-03,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S212^2011-09-01
2022-10-03,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S303^2022-03-01
2022-10-03,Efectivo,580000,0,0,0,580000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S114^2021-09-01
2022-10-04,Efectivo,800000,0,0,0,800000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S205^2020-08-01
2022-10-04,Efectivo,78000,0,0,0,78000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S111^2022-07-01
2022-10-04,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S111^2022-07-01
2022-10-04,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S310^2022-07-01
2022-10-05,Efectivo,590000,0,0,0,590000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S110^2021-09-01
2022-10-05,Efectivo,570000,0,0,0,570000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S222^2022-06-01
2022-10-05,Efectivo,890000,0,0,0,890000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S301^2022-10-01
2022-10-05,Efectivo,502000,0,0,0,502000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S109^2021-07-01
2022-10-06,Efectivo,605000,0,0,0,605000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S112^2015-04-01
2022-10-06,Efectivo,605000,0,0,0,605000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S112^2015-04-01
2022-10-06,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S203^2022-04-01
2022-10-06,Efectivo,638000,0,0,0,638000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S108^2016-12-01
2022-10-06,Efectivo,524000,0,0,0,524000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S319^2021-08-01
2022-10-06,Efectivo,1065000,0,0,0,1065000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-O1^2015-01-01
2022-10-06,Efectivo,1065000,0,0,0,1065000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-O1^2015-01-01
2022-10-07,Efectivo,500000,0,0,0,500000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S314^2019-06-01
2022-10-07,Efectivo,925000,0,0,0,925000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S105^2021-09-01
2022-10-07,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S304^2022-04-01
2022-10-07,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S311^2021-11-01
2022-10-07,Efectivo,780000,0,0,0,780000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S302^2021-08-01
2022-10-10,Efectivo,493000,0,0,0,493000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S214^2018-10-01
2022-10-10,003-193-745,2406600,95550,518700,0,2829750,Canon Mensual Arriendo Inmueble^2022-09-01_K1-17-57^2001-09-01
2022-10-10,Efectivo,478000,0,0,0,478000,Canon Mensual Arriendo Inmueble^2022-10-08_A6N-13N-62-S211^2017-03-08
2022-10-10,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-10-09_A6N-13N-62-S219^2004-02-09
2022-10-10,003-193-745,1520000,0,288800,0,1808800,Canon Mensual Arriendo Inmueble^2022-09-01_K1-17-37^2012-02-01
2022-10-10,003-193-745,173520,0,0,0,173520,Canon Mensual Arriendo Inmueble^2022-09-01_K1-17-47^2021-10-01
2022-10-10,003-193-745,1756480,67550,366700,0,2055630,Canon Mensual Arriendo Inmueble^2022-10-01_K1-17-47^2021-10-01
2022-10-10,003-193-745,2639000,0,0,0,2639000,Canon Mensual Arriendo Inmueble^2022-10-01_C18-1N-41^2021-02-01
2022-10-10,003-193-745,362500,101500,551000,0,812000,Canon Mensual Arriendo Inmueble^2022-11-01_C18-1N-41^2021-02-01
2022-10-11,Efectivo,1000000,0,190000,0,1190000,Canon Mensual Arriendo Inmueble^2022-10-01_C18-1N-39^2022-03-01
2022-10-11,Efectivo,1000000,0,190000,0,1190000,Canon Mensual Arriendo Inmueble^2022-11-01_C18-1N-39^2022-03-01
2022-10-11,Efectivo,785000,0,0,0,785000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S305^2021-02-01
2022-10-13,Efectivo,400000,0,0,0,400000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-66^2019-04-01
2022-10-14,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-66^2019-04-01
2022-10-14,003-193-745,415000,0,0,0,415000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S208^2021-10-01
2022-10-14,Efectivo,370000,0,0,0,370000,Canon Mensual Arriendo Inmueble^2022-10-15_A6N-13N-62-S221^2018-06-15
2022-10-14,Efectivo,530000,0,0,0,530000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S312^2017-06-01
2022-10-14,003-193-745,323400,0,0,0,323400,Canon Mensual Arriendo Inmueble^2022-09-01_K1-17-57^2001-09-01
2022-10-18,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S309^2022-03-01
2022-10-18,016-033-722,476000,0,0,0,476000,Canon Mensual Arriendo Inmueble^2022-09-21_A6N-13N-62-S209^2006-03-21
2022-10-18,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S322^2021-01-01
2022-10-21,Efectivo,1000000,0,0,0,1000000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-68^1999-02-01
2022-10-21,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S308^2022-07-01
2022-10-24,Efectivo,890000,0,0,0,890000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S104^2021-08-01
2022-10-25,Efectivo,1000000,0,0,0,1000000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-68^1999-02-01
2022-10-25,Efectivo,1190000,0,0,0,1190000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S101^2021-04-01
2022-10-25,Efectivo,686500,0,0,0,686500,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S204^2021-09-01
2022-10-26,003-193-745,1150000,40250,218500,32775,1295475,Canon Mensual Arriendo Inmueble^2022-10-01_C18-1N-33^2021-10-01
2022-10-26,5911012873,1917000,67095,164409,0,2014314,Canon Mensual Arriendo Inmueble^2022-09-15_K1-17-43^2017-07-15
2022-10-26,5911012873,0,0,200821,0,200821,Canon Mensual Arriendo Inmueble^2022-10-15_K1-17-43^2017-07-15
2022-10-27,Efectivo,150000,0,0,0,150000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-68^1999-02-01
2022-10-27,Efectivo,323000,0,0,0,323000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S318^2021-08-01
2022-10-27,Efectivo,1930000,0,366700,0,2296700,Canon Mensual Arriendo Inmueble^2022-10-01_K1-17-53^2017-06-01
2022-10-27,Efectivo,993000,0,0,0,993000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S102^2021-10-01
2022-10-28,Efectivo,925000,0,0,0,925000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S105^2021-09-01
2022-10-28,Efectivo,284000,0,0,0,284000,Canon Mensual Arriendo Inmueble^2022-08-01_A6N-13N-62-S217^2018-12-01
2022-10-28,Efectivo,496000,0,0,0,496000,Canon Mensual Arriendo Inmueble^2022-09-01_A6N-13N-62-S217^2018-12-01
2022-10-28,Efectivo,496000,0,0,0,496000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-62-S217^2018-12-01
2022-10-31,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S220^2022-11-01
2022-10-31,003-193-745,173250,0,0,0,173250,Canon Mensual Arriendo Inmueble^2022-10-01_K1-17-47^2021-10-01
2022-11-01,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S212^2011-09-01
2022-11-01,Efectivo,372000,0,0,0,372000,Canon Mensual Arriendo Inmueble^2022-10-13_A6N-13N-62-S321^1996-08-13
2022-11-01,Efectivo,580000,0,0,0,580000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S114^2021-09-01
2022-11-02,Efectivo,570000,0,0,0,570000,Canon Mensual Arriendo Inmueble^2022-10-01_A6N-13N-68^1999-02-01
2022-11-02,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S202^2022-10-01
2022-11-02,Efectivo,420000,0,0,0,420000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S210^2022-10-01
2022-11-03,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S303^2022-03-01
2022-11-03,Efectivo,650000,0,0,0,650000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S111^2022-07-01
2022-11-04,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S203^2022-04-01
2022-11-04,Efectivo,700000,0,0,0,700000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S304^2022-04-01
2022-11-04,Efectivo,780000,0,0,0,780000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S302^2021-08-01
2022-11-04,Efectivo,890000,0,0,0,890000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S301^2022-10-01
2022-11-04,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S310^2022-07-01
2022-11-04,Efectivo,785000,0,0,0,785000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S305^2021-02-01
2022-11-08,Efectivo,590000,0,0,0,590000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S110^2021-09-01
2022-11-08,Efectivo,480000,0,0,0,480000,Canon Mensual Arriendo Inmueble^2022-11-09_A6N-13N-62-S219^2004-02-09
2022-11-08,Efectivo,415000,0,0,0,415000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S208^2021-10-01
2022-11-08,Efectivo,524000,0,0,0,524000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S319^2021-08-01
2022-11-08,Efectivo,1190000,0,0,0,1190000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S101^2021-04-01
2022-11-08,Efectivo,502000,0,0,0,502000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S109^2021-07-01
2022-11-09,Efectivo,800000,0,0,0,800000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S205^2020-08-01
2022-11-09,Efectivo,638000,0,0,0,638000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S108^2016-12-01
2022-11-09,Efectivo,415000,0,0,0,415000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S311^2021-11-01
2022-11-09,Efectivo,478000,0,0,0,478000,Canon Mensual Arriendo Inmueble^2022-11-08_A6N-13N-62-S211^2017-03-08
2022-11-09,Efectivo,890000,0,0,0,890000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S104^2021-08-01
2022-11-09,Efectivo,686500,0,0,0,686500,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S204^2021-09-01
2022-11-10,Efectivo,500000,0,0,0,500000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S314^2019-06-01
2022-11-11,Efectivo,790000,0,0,0,790000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-66^2019-04-01
2022-11-11,Efectivo,790000,0,0,0,790000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S103^2022-05-01
2022-11-11,003-193-745,2730000,95550,518700,0,3153150,Canon Mensual Arriendo Inmueble^2022-10-01_K1-17-57^2001-09-01
2022-11-11,Efectivo,570000,0,0,0,570000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S222^2022-06-01
2022-11-11,003-193-745,1520000,0,288800,0,1808800,Canon Mensual Arriendo Inmueble^2022-10-01_K1-17-37^2012-02-01
2022-11-11,003-193-745,1930000,67550,366700,0,2229150,Canon Mensual Arriendo Inmueble^2022-11-01_K1-17-47^2021-10-01
2022-11-11,Efectivo,370000,0,0,0,370000,Canon Mensual Arriendo Inmueble^2022-11-15_A6N-13N-62-S221^2018-06-15
2022-11-16,Efectivo,390000,0,0,0,390000,Canon Mensual Arriendo Inmueble^2022-11-01_A6N-13N-62-S309^2022-03-01
